time,NasalFlow_cmH2O,SpO2_pct,Activity_gps,PosAngle_deg,AudioVolume_dB,cRIP_Flow
9253.8,0.005457924528301887,92.881814,0.080725,-74.115052,78.479784,-2.641509433962264e-06
9269.7,-0.0016677610062893087,92.982931,0.08042,-74.084534,72.131839,3.018867924528299e-07
9285.6,-0.00046959748427673014,92.903811,0.090491,-74.115052,70.178625,7.672955974842768e-07
9301.5,-0.003687119496855346,91.878203,0.089576,-74.023496,73.474673,4.308176100628931e-06
9317.4,0.004724779874213837,91.828183,0.075537,-74.023496,77.960961,-3.113207547169811e-06
9333.3,-0.0013935031446540877,93.940427,0.086219,-74.054015,76.099304,1.0251572327044021e-06
9349.2,-0.00534725786163522,91.980889,0.434745,-74.115052,74.909065,2.8238993710691815e-06
9365.1,-0.006515628930817611,92.060376,1.191616,-13.260232,88.490005,-4.251572327044026e-06
9381.0,0.020407729559748428,92.760643,0.31328,-11.001828,68.500081,2.572327044025157e-06
9396.9,-0.003926522012578616,92.883966,0.361805,-11.001828,78.449265,1.0503144654088052e-06
9412.8,0.008166767295597484,92.871927,0.230573,-11.001828,61.999541,-1.5723270440251593e-07
9428.7,-0.0024770251572327046,94.851901,0.228132,-10.818714,62.182655,2.4591194968553456e-06
9444.6,-0.00305433962264151,94.793053,0.190899,-10.788195,61.358643,2.088050314465409e-06
9460.5,0.002453666666666667,93.830207,0.21745,-10.635601,65.814412,-3.584905660377359e-07
9476.4,0.005025823899371069,92.005109,0.186016,-10.574563,63.403414,-1.5597484276729557e-06
9492.3,0.0015110503144654087,92.861776,0.269332,-10.452487,67.523475,2.7044025157232713e-07
9508.2,-0.00590896855345912,92.808786,0.294968,-10.544044,62.365769,2.779874213836478e-06
9524.1,0.003270943396226415,92.806731,0.287339,-10.421968,63.678085,-6.226415094339622e-07
9540.0,0.0024318238993710686,92.22923,0.230268,-10.483006,68.072816,-8.553459119496854e-07
9555.9,-0.0028691132075471695,91.996287,0.28154,-10.391449,69.842916,2.2955974842767293e-06
9571.8,-0.004139698113207547,91.860559,0.252242,-10.330411,69.415651,1.2201257861635217e-06
9587.7,0.00677025786163522,90.732153,0.252852,-10.238854,69.842916,-1.4842767295597483e-06
9603.6,-0.013574012578616353,90.928502,0.208905,-10.299892,68.988385,3.6666666666666666e-06
9619.5,0.01456556603773585,88.600545,0.295274,-10.391449,81.165453,-2.9245283018867924e-06
9635.4,-0.0050050377358490565,88.693417,0.263839,-10.269373,64.532616,2.5220125786163523e-06
9651.3,0.0026655911949685536,90.180452,0.223249,-10.177816,65.936488,2.8301886792452817e-07
9667.2,-0.010024867924528303,91.874488,0.259261,-10.116778,68.439044,2.0691823899371073e-06
9683.1,0.013171559748427673,89.664266,0.317552,-10.238854,69.202018,-2.308176100628931e-06
9699.0,0.0004125911949685528,90.826289,0.310228,-10.086259,64.074831,5.220125786163522e-07
9714.9,-0.0004994968553459119,89.64427,0.264755,-9.994702,77.10643,6.981132075471697e-07
9730.8,-0.004774968553459121,91.59631,0.279404,-10.025221,76.435013,1.930817610062893e-06
9746.7,0.004815188679245283,90.98496,0.24095,-9.964183,68.652676,-7.29559748427673e-07
9762.6,-0.0012189622641509438,91.698281,0.300462,-9.933664,80.280403,5.849056603773584e-07
9778.5,8.21572327044025e-05,90.810597,0.177165,-10.025221,69.568245,1.238993710691824e-06
9794.4,0.0006718993710691823,91.989731,0.312059,-9.903145,85.407589,8.930817610062892e-07
9810.3,-0.0015250628930817607,88.892293,0.269638,-10.086259,85.560184,4.402515723270428e-08
9826.2,0.0035545911949685536,88.809696,0.269943,-9.933664,72.406509,-5.408805031446542e-07
9842.1,-0.014290974842767295,90.90936,0.237288,-10.330411,72.498066,1.981132075471698e-06
9858.0,0.014259415094339622,89.973403,0.286728,-10.147297,77.594734,-9.496855345911952e-07
9873.9,-0.025646044025157234,91.524806,0.280319,-9.933664,75.763596,4.415094339622641e-06
9889.8,0.025950559748427676,91.236252,0.251937,-10.116778,73.383116,-3.7861635220125787e-06
9905.7,-0.00036112578616352204,90.874894,0.271774,-9.933664,64.624173,1.1446540880503145e-06
9921.6,0.00024984905660377566,90.724206,0.313585,-10.208335,73.108446,-1.1069182389937103e-06
9937.5,0.00038390566037735846,89.664112,0.251937,-9.78107,62.762516,2.7987421383647796e-06
9953.4,-0.07062745911949685,90.917811,0.275741,-9.689513,72.803256,7.062893081761007e-06
9969.3,0.060893584905660374,85.732969,0.262923,-10.086259,63.983274,-5.2012578616352205e-06
9985.2,0.005569528301886793,82.806711,0.821726,-11.55117,90.504257,-9.245283018867922e-07
10001.1,-0.0030780000000000004,85.917792,0.129861,-11.337537,64.288464,2.327044025157233e-06
10017.0,0.006232251572327044,86.793064,0.192425,-11.24598,62.731997,-1.6855345911949686e-06
10032.9,-0.0003006477987421384,93.87748,0.179912,-11.123904,63.647566,1.1132075471698112e-06
10048.8,-0.003594169811320754,92.766085,0.17686,-11.093385,68.5306,1.8930817610062894e-06
10064.7,-0.00905232075471698,92.884721,0.203412,-10.94079,69.110461,2.2138364779874214e-06
10080.6,0.013518213836477987,90.749226,0.169535,-11.062866,68.957866,-3.125786163522013e-06
10096.5,-0.0026864968553459126,92.294753,0.248885,-11.093385,72.131839,1.3710691823899372e-06
10112.4,0.001711176100628931,91.865624,0.169841,-10.971309,69.232537,2.327044025157233e-07
10128.3,0.0009019559748427681,91.01722,0.183574,-11.062866,64.502097,-5.6603773584905584e-08
10144.2,-0.0008336477987421387,91.787014,0.142374,-10.910271,63.2203,1.3773584905660377e-06
10160.1,-0.0038828238993710695,91.88943,0.690799,-10.818714,76.038266,-3.7861635220125787e-06
10176.0,0.004742836477987421,89.809596,0.200665,-0.32019,84.705653,3.2075471698113204e-06
10191.9,-0.006901484276729559,89.787672,0.304124,-0.350709,63.189781,1.7547169811320755e-06
10207.8,0.007263993710691823,92.800194,0.139627,-0.32019,63.403414,4.90566037735849e-07
10223.7,0.0002317547169811322,91.87885,0.177776,-0.167595,63.922236,3.5849056603773576e-07
10239.6,-0.006165830188679246,91.811991,0.222944,-0.198114,77.289544,2.2327044025157235e-06
10255.5,0.005624427672955974,91.677767,0.182659,-0.167595,71.368864,-1.6352201257861633e-06
10271.4,-0.000485805031446541,92.866685,0.262008,-0.198114,69.659802,8.301886792452831e-07
10287.3,-0.015845163522012578,91.898984,0.298631,-0.198114,68.347487,4.1194968553459116e-06
10303.2,0.015431522012578617,90.75537,0.181743,-0.228633,72.10132,-2.2075471698113207e-06
10319.1,-0.006317327044025158,90.836233,0.326098,-0.228633,72.009763,1.1383647798742138e-06
10335.0,0.00783194968553459,89.861576,0.350818,-0.228633,72.864294,-1.1761006289308176e-06
10350.9,-0.0006715723270440249,91.949333,0.230268,-0.259152,81.134934,6.666666666666664e-07
10366.8,-0.0003305660377358488,89.709149,0.32976,-0.381228,71.429902,3.3962264150943406e-07
10382.7,-0.024003911949685534,90.756671,0.238203,-0.289671,79.547948,5e-06
10398.6,0.023928169811320756,88.640218,0.155802,-0.472785,65.051438,-4.29559748427673e-06
10414.5,-0.004482591194968554,88.889081,0.191509,-0.411747,72.314952,3.5723270440251577e-06
10430.4,0.0005359874213836477,89.173056,0.211346,-0.411747,73.169483,-2.7672955974842757e-07
10446.3,0.0018190062893081763,90.869989,0.189068,-0.381228,73.047408,3.144654088050315e-07
10462.2,-0.00881350314465409,90.723104,0.187542,-0.411747,85.316032,1.9433962264150944e-06
10478.1,0.012596150943396228,89.847864,0.251021,-0.533822,72.37599,-2.572327044025157e-06
10494.0,-0.001811811320754717,89.707022,0.189373,-0.411747,83.240743,1.6477987421383645e-06
10509.9,0.0008252830188679218,88.905605,0.161601,-0.533822,70.270182,-9.87421383647799e-07
10525.8,-0.0009172075471698115,88.645364,0.2086,-0.442266,70.300701,2.9182389937106917e-06
10541.7,0.004051490566037735,90.862593,0.207074,-0.472785,72.589623,-1.6792452830188679e-06
10557.6,-0.002864798742138365,89.175618,0.126199,-0.716936,71.002637,1.320754716981133e-07
10573.5,0.0025303459119496853,89.846759,0.225385,-0.564341,68.744233,2.2641509433962266e-06
10589.4,-0.03792622012578616,88.789798,0.199139,-0.533822,88.184815,4.213836477987421e-06
10605.3,0.03889036477987422,86.015132,0.288254,-0.90005,69.812397,-4.89937106918239e-06
10621.2,-0.00020710691823899372,85.575258,0.189068,-0.686417,62.152136,2.3962264150943394e-06
10637.1,-0.003274389937106919,87.447065,0.219587,-0.777974,82.996591,-5.283018867924528e-07
10653.0,0.0039031069182389935,89.750912,0.339221,-0.869531,69.964992,5.660377358490567e-07
10668.9,-0.03158222641509434,91.658909,0.288559,-0.839012,80.280403,5.742138364779874e-06
10684.8,0.026692503144654087,88.664653,0.157938,-0.991607,68.500081,-3.628930817610063e-06
10700.7,0.004433647798742138,87.431309,0.16099,-0.961088,69.385132,3.081761006289309e-07
10716.6,-0.011279792452830187,92.798884,0.17747,-0.90005,84.949805,6.540880503144654e-07
10732.5,0.011380509433962264,89.893142,0.227521,-0.869531,71.429902,-4.1509433962264154e-07
10748.4,-0.0009639811320754717,90.013868,0.197308,-0.747455,79.639505,1.7484276729559748e-06
10764.3,0.00036641509433962333,89.079074,0.228437,-0.716936,84.705653,-6.540880503144657e-07
10780.2,-0.0003754716981132075,88.840112,0.238508,-0.686417,63.800161,6.60377358490566e-07
10796.1,-0.002151572327044025,92.883192,0.357227,-0.716936,80.188846,1.4150943396226415e-06
10812.0,0.0016781132075471697,90.783684,0.189983,-0.747455,73.047408,8.364779874213837e-07
10827.9,-0.009392056603773586,91.510034,0.291611,-0.747455,87.116652,6.289308176100629e-07
10843.8,0.009785132075471699,89.503974,0.312669,-0.90005,73.26104,-1.4339622641509435e-06
10859.7,-0.02371901257861635,89.804825,0.234846,-0.777974,84.858248,5.5660377358490564e-06
10875.6,0.021153924528301886,90.094603,0.269332,-0.90005,71.094194,-3.6855345911949687e-06
10891.5,0.001825880503144654,88.796694,0.208905,-0.777974,70.02603,1.0817610062893083e-06
10907.4,-0.030171465408805033,91.17001,0.243391,-0.808493,87.543917,2.8050314465408807e-06
10923.3,0.02930958490566038,89.863839,0.182353,-0.961088,73.87142,-2.4402515723270443e-06
10939.2,3.790566037735851e-05,88.850152,0.304734,-0.869531,72.894813,1.3144654088050315e-06
10955.1,-0.01868479245283019,90.75266,0.338916,-0.808493,85.529665,2.327044025157234e-07
10971.0,0.018943842767295594,88.212719,0.206769,-0.808493,69.934473,-6.666666666666668e-07
10986.9,-0.0006690691823899371,87.642666,0.249495,-0.777974,70.361738,2.459119496855346e-06
11002.8,0.0019935031446540875,89.384968,0.278183,-0.716936,84.79721,-4.339622641509434e-07
11018.7,0.0016762075471698113,88.814244,0.332202,-0.839012,72.528585,-1.088050314465409e-06
11034.6,-0.004059867924528302,88.784784,0.331286,-0.839012,75.64152,3.5157232704402517e-06
11050.5,0.0008651509433962263,91.923582,0.290085,-0.777974,83.698527,1.5094339622641515e-07
11066.4,-0.0014695597484276728,90.008791,0.143594,-0.747455,73.810382,4.591194968553459e-07
11082.3,0.0007666729559748425,91.834179,0.341357,-0.808493,73.200002,5.031446540880502e-07
11098.2,0.0011145345911949683,91.889903,0.232099,-0.777974,82.233617,2.8930817610062904e-07
11114.1,0.001701811320754717,90.653266,0.259261,-0.777974,76.52657,-9.937106918238992e-07
11130.0,-0.003112283018867925,91.783502,0.317858,-0.747455,74.512318,2.7987421383647796e-06
11145.9,0.0025060503144654087,90.863938,0.245833,-0.777974,81.195972,-1.3836477987421384e-06
11161.8,-0.0767594465408805,89.874576,0.296494,-0.716936,91.999686,7.1886792452830186e-06
11177.7,0.07221566037735848,88.297052,0.196697,-0.930569,71.582497,-6.553459119496855e-06
11193.6,0.003347018867924528,87.626987,0.199444,-0.777974,64.196907,1.4591194968553459e-06
11209.5,-0.02051521383647799,89.67051,0.729864,-0.777974,89.344536,1.4465408805031449e-06
11225.4,0.01168661006289308,85.137042,0.157023,1.266797,78.87653,-2.245283018867924e-06
11241.3,0.008373716981132075,82.264547,0.200054,1.510948,73.291559,1.8113207547169812e-06
11257.2,-0.0094937106918239,93.896374,0.110329,1.602505,81.348567,1.3207547169811322e-06
11273.1,0.006977861635220126,84.60154,0.216535,1.724581,77.045392,-9.87421383647799e-07
11289.0,-0.0030424402515723268,89.804276,0.195171,1.785619,79.547948,3.7044025157232704e-06
11304.9,-0.00046896226415094527,92.399427,0.206158,1.877176,80.738187,-3.3144654088050316e-06
11320.8,-0.011174440251572326,90.748571,0.295274,-7.278514,83.240743,4.377358490566039e-06
11336.7,0.014710842767295597,90.346317,0.169841,-7.003844,69.72084,-1.7358490566037738e-06
11352.6,-0.03873856603773585,91.742558,0.148477,-7.217476,86.414715,5.182389937106918e-06
11368.5,0.03689167924528301,91.211078,0.08866,-6.942806,72.925332,-4.0754716981132075e-06
11384.4,0.002072754716981132,89.94987,0.102699,-7.186957,63.52549,1.3270440251572327e-06
11400.3,-0.027442106918238993,91.944733,0.174418,-7.186957,85.224476,1.0000000000000002e-06
11416.2,0.02733642767295598,89.260357,0.185405,-6.912287,69.934473,-1.3333333333333336e-06
11432.1,-0.00624003144654088,87.608343,0.175334,-7.156438,79.425872,3.6855345911949687e-06
11448.0,0.00627522641509434,90.37782,0.117958,-6.942806,83.942679,-2.7169811320754716e-06
11463.9,0.001359496855345912,92.890479,0.181743,-6.881768,72.009763,1.270440251572327e-06
11479.8,0.0024473962264150943,91.674378,0.124367,-7.278514,70.02603,3.3962264150943406e-07
11495.7,-0.005908377358490568,91.884168,0.182659,-6.912287,81.012858,-4.08805031446541e-07
11511.6,0.006017779874213837,88.869674,0.172587,-6.912287,81.073896,8.301886792452831e-07
11527.5,-0.01759633962264151,88.839942,0.124367,-7.217476,65.753374,5.622641509433963e-06
11543.4,-9.929559748427915e-05,90.901406,0.254989,-7.064881,81.440124,-3.60377358490566e-06
11559.3,0.019144603773584904,87.772637,0.139932,-7.553185,70.972118,-7.547169811320755e-08
11575.2,-0.028303716981132074,91.979345,0.134744,-7.70578,87.025095,4.6603773584905665e-06
11591.1,0.013462716981132076,91.853364,0.133828,-7.309033,73.138965,-4.559748427672956e-06
11607.0,0.013795597484276731,88.740013,0.177776,-7.553185,71.613016,1.610062893081761e-06
11622.9,-0.002173987421383648,88.773291,0.114296,-7.614223,92.304876,1.4025157232704403e-06
11638.8,-0.01291067924528302,90.783014,0.150919,-7.156438,73.016889,1.238993710691824e-06
11654.7,0.015722635220125788,86.849912,0.119484,-7.125919,78.327189,-8.742138364779874e-07
11670.6,-0.004604748427672956,87.565675,0.127114,-7.40059,73.230521,2.3081761006289308e-06
11686.5,-0.007049207547169813,88.254533,0.12864,-7.034362,82.050503,-1.8742138364779872e-06
11702.4,0.01160614465408805,88.807104,0.11216,-7.186957,66.821538,1.0566037735849057e-06
11718.3,-0.012010484276729558,88.802571,0.147257,-7.309033,88.551043,1.3396226415094337e-06
11734.2,0.009848710691823902,90.845618,0.132302,-6.881768,80.555074,-9.685534591194968e-07
11750.1,0.004667446540880503,88.318731,0.146341,-7.309033,65.020919,1.3270440251572327e-06
11766.0,-0.02882048427672956,92.76017,0.163126,-7.370071,86.292639,3.2704402515723267e-06
11781.9,0.022913264150943396,89.59601,0.132608,-6.942806,73.383116,-2.911949685534591e-06
11797.8,0.0049411006289308175,85.985748,0.130471,-7.217476,71.643535,1.2327044025157232e-06
11813.7,-0.03858209433962265,92.248649,0.158549,-7.156438,84.736172,3.371069182389937e-06
11829.6,0.03754254088050314,92.84612,0.183269,-6.942806,77.289544,-2.8050314465408807e-06
11845.5,0.0022722264150943396,90.725271,0.134133,-7.064881,72.070801,1.1949685534591195e-06
11861.4,-0.015313352201257863,92.841005,0.167094,-6.942806,81.501162,-6.037735849056604e-07
11877.3,0.01247708176100629,90.783737,0.106361,-6.912287,75.611001,7.044025157232703e-07
11893.2,-0.010774220125786164,89.861986,0.146951,-6.942806,82.14206,1.339622641509434e-06
11909.1,0.008984660377358492,92.889658,0.151834,-6.637616,74.298685,-4.0880503144654126e-07
11925.0,0.0023308364779874215,90.94716,0.12864,-6.942806,67.828664,1.270440251572327e-06
11940.9,-0.014295955974842768,91.825838,0.135965,-6.759692,78.907049,4.591194968553458e-07
11956.8,0.01124022641509434,89.425696,0.172282,-6.82073,87.208208,-1.4465408805031441e-07
11972.7,-0.022234635220125785,89.583513,0.170756,-6.423983,75.000622,3.723270440251572e-06
11988.6,0.019016823899371073,90.554459,0.172893,-6.271388,73.291559,-2.2138364779874214e-06
12004.5,0.0032080188679245287,91.817047,0.108803,-6.607097,72.467547,6.981132075471698e-07
12020.4,-0.008089698113207547,92.873115,0.179302,-6.271388,80.341441,-9.937106918238992e-07
12036.3,0.008873069182389937,91.861548,0.138101,-5.996718,72.864294,1.9371069182389937e-06
12052.2,-0.03982702515723271,90.439704,0.171672,-6.179831,87.849107,6.672955974842768e-06
12068.1,0.03544099371069183,90.829696,0.569334,-5.783085,94.83795,-6.119496855345912e-06
12084.0,0.0054797232704402515,88.722975,0.117043,-5.416857,71.277308,1.1635220125786164e-06
12099.9,-0.023794408805031447,88.859289,0.119179,-5.416857,86.201082,1.220125786163522e-06
12115.8,0.00979257232704402,90.194265,0.094154,-5.599971,73.810382,-2.515723270440285e-08
12131.7,0.012665981132075472,86.878091,0.149088,-5.508414,71.765611,4.339622641509433e-07
12147.6,-0.023062540880503146,90.647207,0.09629,-5.508414,76.83176,3.132075471698113e-06
12163.5,0.023421930817610064,92.787995,0.148783,-5.477895,74.542837,-2.1823899371069183e-06
12179.4,-0.0037556603773584905,90.594158,0.134133,-5.508414,66.455311,2.0251572327044027e-06
12195.3,0.0034760691823899374,92.865346,0.090186,-5.416857,79.914175,-3.3962264150943406e-07
12211.2,-0.0007382704402515726,89.849833,0.170146,-5.416857,73.108446,7.798742138364781e-07
12227.1,0.00046179874213836435,88.857387,0.185711,-5.386338,82.294655,6.855345911949686e-07
12243.0,-0.02308806289308176,89.845434,0.138406,-5.386338,81.775832,2.2641509433962266e-06
12258.9,0.022620207547169813,88.254764,0.159159,-5.355819,71.704573,-2.5471698113207547e-06
12274.8,-0.0028729056603773585,88.816744,0.129861,-5.355819,72.314952,1.9371069182389937e-06
12290.7,0.0045826289308176105,89.359445,0.154276,-5.355819,82.264136,-3.396226415094339e-07
12306.6,-6.312578616352254e-05,89.715538,0.123147,-5.264262,75.977228,-4.654088050314466e-07
12322.5,-0.0032332767295597483,89.702486,0.109108,-5.233743,76.251899,2.0754716981132075e-06
12338.4,0.002516610062893082,91.871902,0.120095,-5.3253,86.536791,-7.10691823899371e-07
12354.3,-0.00018903144654088246,90.90321,0.131387,-5.508414,88.428967,8.80503144654089e-08
12370.2,-0.0002501509433962269,88.856339,0.141458,-5.447376,84.766691,6.792452830188681e-07
12386.1,-7.373584905660368e-05,88.889509,0.197308,-5.416857,78.510303,1.2389937106918239e-06
12402.0,-0.003967647798742139,91.812035,0.09629,-5.477895,84.461501,1.3333333333333332e-06
12417.9,0.0028264716981132075,89.877,0.097206,-5.447376,86.994576,2.8930817610062893e-07
12433.8,0.00043564779874213867,89.874958,0.171367,-5.477895,83.942679,3.0188679245283035e-07
12449.7,0.0014424842767295594,90.929051,0.135354,-5.477895,85.529665,-4.088050314465411e-07
12465.6,0.0005914716981132075,89.843842,0.113686,-5.447376,88.795195,6.91823899371069e-07
12481.5,-0.0019034968553459115,89.838195,0.165873,-5.508414,87.116652,2.050314465408805e-06
12497.4,0.008055169811320755,90.078017,0.201275,-5.477895,89.130903,-1.4339622641509432e-06
12513.3,-0.0032512767295597485,90.989377,0.179302,-5.508414,87.360803,5.786163522012578e-07
12529.2,-0.002400308176100629,89.870166,0.105446,-5.416857,84.095274,1.1886792452830188e-06
12545.1,0.0006768553459119497,90.842178,0.098731,-5.416857,82.386212,5.974842767295596e-07
12561.0,-0.003351704402515723,90.319141,0.166484,-5.416857,86.719905,1.716981132075472e-06
12576.9,0.003943006289308176,89.849221,0.137185,-5.447376,84.247869,-1.88679245283018e-08
12592.8,0.001853918238993711,90.840886,0.135965,-5.477895,89.863359,-1.1949685534591217e-07
12608.7,0.0020272201257861638,90.864091,0.12101,-5.477895,86.201082,-3.081761006289308e-07
12624.6,-0.0006048867924528301,90.865719,0.183574,-5.477895,87.971183,8.490566037735851e-07
12640.5,-0.00037361006289308204,90.866061,0.193035,-5.477895,87.818588,9.18238993710692e-07
12656.4,-0.028959547169811316,90.822059,0.189983,-5.661009,86.414715,-1.4402515723270442e-06
12672.3,0.02530340251572327,91.001389,0.161906,-5.661009,70.880561,1.5283018867924528e-06
12688.2,-0.0011297610062893084,90.807496,0.171061,-5.661009,87.574436,2.012578616352201e-06
12704.1,-0.032677037735849054,90.955413,0.236982,-5.599971,89.985434,1.2955974842767292e-06
12720.0,0.028132584905660375,88.843685,0.118264,-5.722047,77.747329,-5.974842767295597e-07
12735.9,0.0009780125786163522,87.788715,0.164958,-5.661009,64.318983,1.389937106918239e-06
12751.8,-0.0009140880503144656,93.836879,0.163126,-5.691528,85.926412,7.169811320754717e-07
12767.7,-0.01499664150943396,89.561803,0.177776,-5.691528,88.94779,-8.930817610062894e-07
12783.6,0.020306069182389936,88.873546,0.149698,-5.752566,76.557089,2.8930817610062883e-07
12799.5,-0.0019015723270440251,88.873505,0.15214,-5.691528,87.360803,1.949685534591195e-06
12815.4,-0.004264408805031448,90.915784,0.123757,-5.538933,87.360803,8.80503144654088e-07
12831.3,0.007641817610062893,88.769907,0.196087,-5.508414,81.714794,-8.80503144654088e-07
12847.2,-0.0033292830188679243,89.813034,0.211346,-5.508414,81.012858,1.3962264150943396e-06
12863.1,0.0011001761006289314,90.138721,0.164347,-5.477895,84.736172,6.289308176100629e-07
12879.0,0.0021069937106918237,89.879179,0.163126,-5.477895,88.001702,3.144654088050316e-07
12894.9,0.0006750188679245279,89.597543,0.15214,-5.508414,85.407589,4.905660377358489e-07
12910.8,0.0038806855345911947,89.83799,0.201275,-5.477895,91.572421,-1.238993710691824e-06
12926.7,0.0008470880503144658,89.831644,0.176555,-5.477895,81.531681,8.553459119496855e-07
12942.6,-0.007233125786163521,89.819888,0.119484,-5.447376,81.745313,2.911949685534591e-06
12958.5,-0.0013804402515723267,90.75877,0.160685,-5.508414,81.562199,-3.018867924528303e-07
12974.4,0.0032329056603773586,90.616856,0.15214,-5.508414,79.883656,6.415094339622641e-07
12990.3,0.0011743396226415097,90.888271,0.124978,-5.477895,80.158327,2.641509433962264e-07
13006.2,0.0011537987421383652,90.716139,0.163432,-5.477895,88.367929,-1.358490566037736e-06
13022.1,0.001943081761006289,89.876394,0.157328,-5.477895,84.125793,8.553459119496855e-07
13038.0,-0.0025219056603773588,89.870571,0.149393,-5.477895,83.790084,2.371069182389937e-06
13053.9,-0.005409622641509436,90.864785,0.16801,-5.447376,89.252979,-2.1383647798742137e-07
13069.8,0.0068082578616352205,88.853667,0.151529,-5.477895,85.346551,-7.484276729559748e-07
13085.7,0.0008339874213836475,88.868238,0.165568,-5.477895,85.254995,4.0880503144654094e-07
13101.6,-0.0006628364779874218,90.245323,0.150919,-5.477895,89.466612,8.616352201257863e-07
13117.5,-0.0023960000000000006,90.859143,0.12925,-5.447376,89.100384,7.044025157232702e-07
13133.4,-0.0001467106918238997,89.567261,0.131997,-5.477895,85.163438,7.35849056603774e-07
13149.3,-0.007536754716981131,91.053223,0.172282,-5.508414,88.093258,3.3018867924528306e-06
13165.2,0.005964182389937107,89.84894,0.161295,-5.447376,87.788069,-1.3522012578616351e-06
13181.1,-0.007537949685534591,89.889276,0.163126,-5.447376,88.520524,1.3018867924528299e-06
13197.0,0.007965352201257861,90.882614,0.119484,-5.508414,85.438108,-5.911949685534592e-07
13212.9,0.0017136415094339617,90.828986,0.126504,-5.477895,85.834855,-6.41509433962264e-07
13228.8,-0.007557937106918238,91.896344,0.153971,-5.477895,89.83284,8.113207547169811e-07
13244.7,0.002004817610062893,90.637692,0.136575,-5.538933,80.555074,-2.57861635220126e-07
13260.6,-0.0004440691823899369,89.773056,0.19273,-5.508414,76.953835,1.4465408805031445e-06
13276.5,-0.008737433962264151,91.187599,0.16923,-5.569452,91.786053,2.408805031446541e-06
13292.4,0.003537767295597484,91.077486,0.098426,-5.508414,89.954915,-6.28930817610063e-07
13308.3,-0.00044527672955974815,88.272386,0.172587,-5.477895,81.043377,9.559748427672954e-07
13324.2,-0.003574874213836479,88.842266,0.167704,-5.508414,88.94779,5.031446540880503e-07
13340.1,0.0023757044025157236,89.179501,0.118874,-5.508414,72.864294,2.2641509433962265e-07
13356.0,-0.02154443396226415,90.860887,0.117653,-5.569452,86.56731,1e-06
13371.9,0.022475635220125786,90.995454,0.162211,-5.477895,75.33633,-6.540880503144655e-07
13387.8,-0.0003816540880503143,91.871709,0.13627,-5.538933,93.098369,6.540880503144655e-07
13403.7,-0.00029007547169811356,91.794129,0.173198,-5.508414,78.205113,1.062893081761006e-06
13419.6,-0.00014420754716981148,90.83753,0.159464,-5.508414,82.752439,7.295597484276729e-07
13435.5,-8.42767295597489e-05,90.616068,0.193951,-5.508414,90.382181,5.660377358490568e-07
13451.4,-0.005167132075471698,89.871783,0.093238,-5.477895,92.060724,1.8867924528301876e-07
13467.3,-0.011187534591194963,89.755094,0.214704,-5.722047,89.52765,-1.968553459119497e-06
13483.2,0.01758359748427673,90.936967,0.08866,-5.599971,70.91108,2.7421383647798745e-06
13499.1,-0.09339181761006289,90.720785,0.127724,-5.722047,90.321143,5.716981132075472e-06
13515.0,0.079486,89.181833,0.154276,-5.63049,78.60186,-5.635220125786163e-06
13530.9,0.01571017610062893,87.001298,0.188762,-5.569452,74.603875,5.534591194968554e-07
13546.8,-0.0012363773584905659,90.508704,0.126504,-5.722047,88.093258,1.2515723270440253e-06
13562.7,-0.03478044654088051,91.908139,0.205548,-5.874642,89.375055,-5.031446540880501e-07
13578.6,0.03767161006289308,88.858549,0.20158,-5.783085,76.984354,7.10691823899371e-07
13594.5,0.0016587861635220125,87.699148,0.164652,-5.722047,71.124713,1.5220125786163523e-06
13610.4,-0.02576572327044025,90.401188,0.157633,-5.813604,88.398448,-7.358490566037736e-07
13626.3,0.014486396226415097,88.885342,0.139932,-5.874642,81.623237,1.0880503144654088e-06
13642.2,0.0033239748427672956,87.003021,0.161295,-5.874642,70.209144,1.2641509433962265e-06
13658.1,-0.03968868553459119,93.806296,0.139016,-5.813604,87.665993,3.113207547169811e-06
13674.0,0.036017635220125785,88.182412,0.146646,-5.966199,78.754454,-3.955974842767296e-06
13689.9,0.0017516666666666668,88.030963,2.75205,34.654547,93.586673,-1.7672955974842756e-06
13705.8,0.0044255974842767306,88.862143,0.180217,86.201082,66.638424,6.729559748427676e-07
13721.7,-0.004332949685534593,93.817178,0.059362,86.597829,62.121617,1.5974842767295597e-06
13737.6,-0.009753037735849058,91.773211,0.059057,86.719905,71.307826,2.4779874213836477e-06
13753.5,0.009057591194968554,91.77737,0.06455,87.330284,68.713714,9.433962264150976e-08
13769.4,-0.025258301886792452,87.488449,1.370152,87.086133,74.634394,1.0327044025157233e-05
13785.3,0.008557610062893083,80.644452,0.27269,99.141125,70.60589,-8.59748427672956e-06
13801.2,-0.006599100628930818,92.831958,0.062719,99.690466,68.378006,3.867924528301887e-06
13817.1,0.01706612578616352,92.85354,0.074011,99.782023,68.927347,-3.245283018867925e-06
13833.0,0.00534011320754717,92.850632,0.162516,99.751504,68.439044,-3.3962264150943395e-06
13848.9,-0.001444050314465409,92.770673,0.36211,95.44833,67.981259,3.3522012578616354e-06
13864.8,0.0032098679245283024,91.895571,0.063635,95.600924,61.083972,1.0125786163522012e-06
13880.7,-0.022757660377358487,92.815666,0.070349,95.631443,74.054534,5.949685534591195e-06
13896.6,0.021229364779874214,91.817137,0.090186,95.753519,73.200002,-4.289308176100629e-06
